time,fav_count,id,lang,possibly_sensitive,source,text,user.id,user.name,user.handle,user.location,dilbert_label,dilbert_score,label,score
Fri Dec 16 20:07:30 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Remember, It’s All The Fun On Twitter!😂",1.59E+18,BrendaBrenda,B27808856Brenda,"Ottawa, Ontario",POSITIVE,0.998293936,5,0.734317482
Fri Dec 16 20:07:28 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@HauwaAllahbura Is far above average,1.34E+18,Alpha Silver,AlphaSilver5,"Ottawa, Ontario",POSITIVE,0.997692466,3,0.300662279
Fri Dec 16 20:07:25 +0000 2022,1,1.60E+18,es,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@TheRestHistory @dcsandbrook @holland_tom come to Canada!,150419399,Alex Ballingall,aballinga,"Ottawa, Ontario",POSITIVE,0.991084754,5,0.27043584
Fri Dec 16 20:07:24 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@SecretChime @Ukraine66251776 Hard to tell. Both sides lie. It 's war. Take care. Good day. Or night since you must be in Europe.,1.24E+18,RayGrey🚚🚛🚚🚛🚜🚜,RayGrey18,Ottawa,POSITIVE,0.928495347,1,0.250814229
Fri Dec 16 20:07:22 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@fanCRTCProfling @LeMisterGabe @Pagmenzies The metro is better ventilated than a bus.,218307802,François Caron 🇨🇦 (💉❎5️⃣),Milnoc,"Ottawa, Ontario",NEGATIVE,0.99721992,3,0.235332847
Fri Dec 16 20:07:18 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Softapocalypses Yep all it Little Debbie products are no longer sold here,1378375831,🐙 Sapphire🐙,Sapphireoctopus,Ottawa Ontario,NEGATIVE,0.999452412,1,0.686233044
Fri Dec 16 20:07:16 +0000 2022,0,1.60E+18,und,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@cdnnavylady OMG,87674057,Maddy Eisenberg,maddyeisenberg,"Ottawa, Ontario",NEGATIVE,0.961729527,5,0.286991149
Fri Dec 16 20:07:09 +0000 2022,0,1.60E+18,fr,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Add 2c Cabernet Sauvignon. https://t.co/uAZumzj6P3,320533048,J C - VA,JamesTheVA,Ottawa,NEGATIVE,0.833975136,4,0.259157717
Fri Dec 16 20:07:04 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@AOC Hard fought, lol.
They're driving a taxi. 🤣😂",1.06E+18,Rock 🪨 🎸 🤑🖤,1Objectivist,"Ottawa, Ontario",NEGATIVE,0.885786593,1,0.322009772
Fri Dec 16 20:07:01 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@RobSilver I've had worse.,36857540,Jacob Glick,jacobglick,Ottawa,NEGATIVE,0.999495864,1,0.344144046
Fri Dec 16 20:06:57 +0000 2022,1,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Antiproton_com I bet he is coding stuff himself.,482970391,"Pete Patterson,  Spatial Cadet, 𝑥R Dev",OttawaPete,Ottawa,NEGATIVE,0.998019814,3,0.257230997
Fri Dec 16 20:06:57 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Twitter’s Smoking Hot ! 🤣 https://t.co/vaOB5Ljy0d,1.59E+18,BrendaBrenda,B27808856Brenda,"Ottawa, Ontario",NEGATIVE,0.992967486,1,0.471272558
Fri Dec 16 20:06:53 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@mikemoore0057 @JulieRoedding #IstandwithTrudeau because he doesn’t stand with domestic terrorists and the far righ… https://t.co/TL3uZ7GYoY,1.57E+18,Den Moth,den_moth,"Ottawa, Ontario",NEGATIVE,0.995839715,1,0.489060551
Fri Dec 16 20:06:52 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",No shit Sherlock Moore. But hey it was just a conspiracy theory right? https://t.co/mNcag3G018,48601060,Camp,campyottawa,"Ottawa, ON ",NEGATIVE,0.995840967,1,0.388910264
Fri Dec 16 20:06:51 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","US, UK &amp; EU abandoned #ZeroCOVID b/c “already here”? 

So why abandon #EbolaZERO or #mPoxZERO?

Why abandon billion… https://t.co/CvfctlTYq3",1.16E+18,Reality Check Marker,RealCheckMarker,"Ottawa, Ontario",NEGATIVE,0.99957782,1,0.599952519
Fri Dec 16 20:06:49 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@WilkowMajority If liberals are trying to create animosity towards each other, this should do it.",38740100,Trust God baby,mageedtm,Ottawa,POSITIVE,0.604146004,3,0.244482577
Fri Dec 16 20:06:46 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ottawacity It’s been decades since our neighborhood in Nepean has seen the plow come by the morning of a storm (si… https://t.co/MrJf3lemRe,29719481,Silvana Marroncelli,tayhaysil,"Ottawa, Ontario",NEGATIVE,0.977945387,4,0.234847024
Fri Dec 16 20:06:46 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@CultureCrave I could see it,155272817,Lazron,Lazron,Ottawa ,POSITIVE,0.99883157,4,0.287400872
Fri Dec 16 20:06:45 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Trudeau you're a hypocrite you praise China for their walk out but you're running us over with horses and put the p… https://t.co/8U9vqJMfkK,1.53E+18,Guy Gosset,GuyGosset6,"Ottawa, Ontario",NEGATIVE,0.987012327,1,0.468010277
Fri Dec 16 20:06:44 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The newly re-signed @natebehar11 will join the guys on @TSN1200 at 4:05 today. https://t.co/VZNNWZn7W3,1.51E+18,REDBLACKS Communications,REDBLACKScomms,"Ottawa, Ontario",POSITIVE,0.684172451,1,0.269440353
Fri Dec 16 20:06:43 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",So everyone's on UTSA,115516983,Dan,bighitterdano,Ottawa,NEGATIVE,0.758566439,3,0.340627074
Fri Dec 16 20:06:39 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@EverydaySens I've not read or heard anywhere him saying he will film a documentary or anything of the sort. Can yo… https://t.co/Yu8e3cr6yI,1904992574,Red Men,SensRedMen,"Ottawa, On",NEGATIVE,0.99001199,1,0.545025587
Fri Dec 16 20:06:39 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mcalabretta21 @SensCentral @brochenski Almost like both fanbases are in love,1.48E+18,Bedard is a Senator,NikitaBlightsev,Ottawa,POSITIVE,0.995086372,5,0.528935432
Fri Dec 16 20:06:39 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Luccidor @smwgilbert The tone I apologized for as a misunderstanding? But why do any diligence I suppose.  #KneeJerk,339847123,Joey Abrams,Joey_Abrams,"Ottawa, Ontario",NEGATIVE,0.995782971,1,0.336827695
Fri Dec 16 20:06:38 +0000 2022,0,1.60E+18,en,False,"<a href=""http://octranspo1.com"" rel=""nofollow"">OC Transpo Live Updates</a>",73 Tunney's Pasture: The trip is cancelled from Leikin/Beckstead 15:06 to Tunney's Pasture station 15:41. Next trip is 30 minutes later.,376835873,OC Transpo Live,OCTranspoLive,"Ottawa, Ontario, Canada",NEGATIVE,0.99943763,1,0.447672486
Fri Dec 16 20:06:35 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","4I: We played outside in the beautiful snow. In Physical Education, we played Hula Hut Knockdown, as per Professor Silas' Friday Fun Pick.",85388272,4I et 5E/6E années,MmeGirardin,"Ottawa, Ontario, Canada",POSITIVE,0.998146415,4,0.545784354
Fri Dec 16 20:06:35 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JamesGolow @BustingFakeInfo @ctvottawa With Boomers retiring, or just dying, in droves, I'm not sure the PS can af… https://t.co/ycJT3i76p0",207664048,mhbvickers@mas.to - Michael H Vickers,mhbvickers,"Ottawa, Ontario",NEGATIVE,0.998624563,1,0.453737259
Fri Dec 16 20:06:34 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@alexboutilier Correct take.,164792835,Natalie Brender,NatalieBrender,Ottawa,POSITIVE,0.995634139,4,0.375473857
Fri Dec 16 20:06:31 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@blais_louise Agree this overdue. Lost in all of the commentaries by impacted public servants is the need for them… https://t.co/WdjW9PtrMq,1463550606,Micheal Danagher 🇨🇦,DanagherM,"Ottawa, Ontario",NEGATIVE,0.996688545,1,0.547730803
Fri Dec 16 20:06:30 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SNOW much fun! @StAnneOCSB #SnowDay https://t.co/WPqTomWGMf… https://t.co/y2bgUpan4F,1.09E+18,Ms.Farmer,MsSfarmer,"Ottawa, Ontario",POSITIVE,0.916529357,5,0.44524017
Fri Dec 16 20:06:29 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hmmm interesting stuff https://t.co/KJrXLBdamT,125512980,Mark Ward 🇨🇦,mlward54,"Ottawa, Ontario",POSITIVE,0.958188176,4,0.314724475
Fri Dec 16 20:06:28 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ottawa snowy day dog vibes #fosterdoglove https://t.co/JwR8oKWy0x,1.50E+18,Angie Bachalo 🇨🇦🇺🇦🇺🇳,Angie_Bachalo,"Ottawa, Ontario",NEGATIVE,0.979799926,4,0.2840105
Fri Dec 16 20:06:27 +0000 2022,1,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@computra @fanCRTCProfling 5AM is the right answer.

And after they're done, dogs continually bark until 8AM. 😁",218307802,François Caron 🇨🇦 (💉❎5️⃣),Milnoc,"Ottawa, Ontario",NEGATIVE,0.980699241,1,0.485836655
Fri Dec 16 20:06:27 +0000 2022,0,1.60E+18,es,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",antes que se acabe el año me tatuo,1.37E+18,L10NEL MESSI 👑,jeanp1nho,"Ottawa, Ontario",NEGATIVE,0.776608467,1,0.392334372
Fri Dec 16 20:06:27 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The next nigga who drops a 3h album I’m not listening to it 😂😂😂😂😂 https://t.co/w5NvmRJAlL,1.49E+18,Marchand de Rêves 🦎🇨🇦🇨🇩✨,RoiSalamandre,"Ottawa, Ontario",NEGATIVE,0.994836807,1,0.692589819
Fri Dec 16 20:06:25 +0000 2022,0,1.60E+18,sr,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@GordanaJankov20 Побеђени, окупирани, понижени!",2929029904,PETROVIC,LIBERATORKA,"Ottawa, Ontario",POSITIVE,0.950246751,1,0.671350956
Fri Dec 16 20:06:19 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@garcondencre Sanctuary by Serena Ryder https://t.co/OA40jPIhyO #SaveWarriorNun,108979280,Snarkessa von Sarcasm,caykeordeath,"Ottawa, Ontario",NEGATIVE,0.930572033,5,0.272802055
Fri Dec 16 20:06:18 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@YoniFreedhoff @MarkBourrie @MarkBourrle @pressprogress I’m so sorry to hear this. IMO the last few days on Twitter… https://t.co/x2zQ4hlN9F,9.25E+17,Mayada,BahubeshiMayada,"Ottawa, Ontario",NEGATIVE,0.999365032,1,0.729396522
Fri Dec 16 20:06:16 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#DaveBuckner talks about the early days of #PapaRoach on episode #81 of the #JoelMartinMastery podcast. 

You can w… https://t.co/O44nEdgxon",1.12E+18,Joel Martin,joelmastery,"Ottawa, Ontario",POSITIVE,0.533860266,4,0.33730486
Fri Dec 16 20:06:13 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@axaxyath Abso-freaking-lutely,1.46E+18,Justin Larsen | Dream Life Enabler,LarsenMotivates,"Ottawa, Ontario",NEGATIVE,0.968611777,5,0.275830537
Fri Dec 16 20:06:13 +0000 2022,0,1.60E+18,und,False,"<a href=""https://askforme.me/"" rel=""nofollow"">YouTwiitt</a>",😾😾  https://t.co/BOCfnBwLzQ,441162523,Vince,VinceCharron,"Ottawa, ON",NEGATIVE,0.992812932,1,0.23500663
Fri Dec 16 20:06:12 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Lionel_Racing you're a mean one, William Byron",64789066,brian wall,itbbrian,"Ottawa, Ontario, Canada",NEGATIVE,0.95204699,5,0.283469379
Fri Dec 16 20:06:06 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@DAGamesOfficial Solitaire, of course!",8.18E+17,DNC343,NINJACAT343,"Ottawa, Ontario",POSITIVE,0.962542593,3,0.275065571
Fri Dec 16 20:06:05 +0000 2022,0,1.60E+18,en,False,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",@notmike Were you on SomethingAwful?,19127757,Rohit Saxena,rohitsaxena,"Ottawa, ON",NEGATIVE,0.992113233,1,0.485788196
Fri Dec 16 20:06:04 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@BTStannies2013 Thank you, Charlie.  and the same joys and happiness to you. ❤️",123404256,Sahira| Crowning Essence will be 2023's book,Bittersweetbook,"Ottawa, Ontario",POSITIVE,0.999786556,5,0.89082855
Fri Dec 16 20:05:59 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@OttawaCitizen @RealAndyLeeShow He’s right. And that’s it for him.,404438032,Martin,MartinOReilly2,"Ottawa, Ontario",POSITIVE,0.999645829,5,0.515393972
Fri Dec 16 20:05:56 +0000 2022,0,1.60E+18,en,False,"<a href=""http://www.mailchimp.com"" rel=""nofollow"">Mailchimp</a>","e-UU for Friday, December 16, 2022 - https://t.co/SzTpnbg8f8",3030720462,UU Ottawa,UUOttawa,"Ottawa, Ontario",NEGATIVE,0.992878735,1,0.438166589
Fri Dec 16 20:05:53 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Ledger_Support @YouTube Hi I’m having trouble with my ledger nano x resetting itself to factory default. This had… https://t.co/Tlk68IL7a5,1.44E+18,Capt. Dill | S⭕️L,Diamondhandz91,"Ottawa, Ontario",NEGATIVE,0.9995116,1,0.460872322
Fri Dec 16 20:05:53 +0000 2022,0,1.60E+18,ar,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ABDULWHABQAHTA ليس صحيح ، الخلاف عميق ووصل أبعد مما تتصور. ليس فقط سياسي ولكن أخد أبعاد إقتصادية ومجتمعية وتراثية… https://t.co/vWBDZm4L1G,1.16E+18,Warda 🌹,channelsmith0,"Ottawa, Ontario",NEGATIVE,0.921735108,3,0.39428997
Fri Dec 16 20:05:52 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Triggered much. Such an ignorant party. https://t.co/nyXE5bgala,1513685726,Adnan Ali,adnanalidotca,"Ottawa, Ontario, Canada ",NEGATIVE,0.988203466,1,0.833344877
Fri Dec 16 20:05:50 +0000 2022,1,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@maddyeisenberg If I fits... https://t.co/Vp9sOqMHPJ,17847465,david_charles,david_charles,Ottawa,NEGATIVE,0.995631337,1,0.279345095
Fri Dec 16 20:05:48 +0000 2022,1,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@BiteMeSausage Thank you 🫶🫶🫶,1.33E+18,Karen 🇨🇦,Scorpio_Karen18,"Ottawa, Ontario",POSITIVE,0.995185077,5,0.517860174
Fri Dec 16 20:05:46 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@GerberKawasaki Tesla was never worth what is was trading for, anyone with half a brain saw this coming and it had… https://t.co/WpaCwEsMm5",197300054,Marc,Marc_Iafelice,Ottawa,NEGATIVE,0.999019384,1,0.717498302
Fri Dec 16 20:05:44 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@LShelton_Tech click on Connector Actions then block the tweet method and maybe the retweet. https://t.co/arS0hOA606,22096073,todd kennedy,toddkennedy,Ottawa,NEGATIVE,0.998884261,1,0.417736471
Fri Dec 16 20:05:43 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@AlexBerenson Put your mask on and shut up... Lol,73171833,🇨🇦Mr. Nice Guy PaPaBear🐻,luclad,"Ottawa, Ontario",NEGATIVE,0.99590528,1,0.682349145
Fri Dec 16 20:05:42 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ClaraHHeinrich @PLOSONE Congratulations Clara!,1568489900,Deprescribing,Deprescribing,"Ottawa, Ontario",POSITIVE,0.998480141,5,0.432742238
Fri Dec 16 20:05:41 +0000 2022,1,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@lizduffy22 There's more of us every day.
We're getting stronger every day.
Once we fully understand where the powe… https://t.co/bQ4xgk8tw3",224691493,Ken Jaques 🇨🇦 ❤️✝️,kenjaques,Ottawa Canada,POSITIVE,0.888982534,3,0.24727428
Fri Dec 16 20:05:31 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So @snowottawa forgot us. Again. This makes 1/3 snowfalls where they remembered to do our driveway, when they did t… https://t.co/2sVFBcUNtH",55625137,‘Nathan Burgoine,NathanBurgoine,"Ottawa, Canada",NEGATIVE,0.995967984,2,0.34994337
Fri Dec 16 20:05:28 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@TJMcBrideNBA TOR won't give up OG or take on MPJ, but you're right to want him obvs",155272817,Lazron,Lazron,Ottawa ,POSITIVE,0.951035321,5,0.257916927
Fri Dec 16 20:05:28 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Add onions, carrots, secret paste w anchovies. https://t.co/5xUjuyJwJc",320533048,J C - VA,JamesTheVA,Ottawa,NEGATIVE,0.989796579,5,0.528496087
Fri Dec 16 20:05:27 +0000 2022,1,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JimWatsonOttawa That backyard needs a dog :),914904601,Keith Egli,KeithEgli,"Ottawa, Ontario",NEGATIVE,0.987826169,5,0.395329386
Fri Dec 16 20:05:25 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@BraydenCreation Ottawa during snowfall 2022 https://t.co/QABXzvnKpP,2386178827,Roland Bast,rolandbastphoto,"ottawa, canada",NEGATIVE,0.98118329,1,0.283344656
Fri Dec 16 20:05:23 +0000 2022,0,1.60E+18,en,False,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>",Just added Leave No Trace IPA by @dominioncitybc to our menu https://t.co/UdmeVbhuwn,1847004648,Corner Bar & Grill,CornerBarNGrill,"Ottawa, ON",NEGATIVE,0.998129547,4,0.231226936
Fri Dec 16 20:05:22 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Made my day!! 😂😂😂 https://t.co/7jqpRzYtf4,8.85E+17,KimberleySkye🇨🇦,KimberCanada49,"Ottawa, Ontario",POSITIVE,0.97900027,5,0.707833767
Fri Dec 16 20:05:20 +0000 2022,0,1.60E+18,en,False,"<a href=""http://www.weatherstats.ca"" rel=""nofollow"">Canada Weather</a>","There has been the equivalent of 7.7 mm of precipitation since Fri midnight at ""OTTAWA CDA RCS""",168681790,WX Ottawa,wc_ottawa,"Ottawa, ON, Canada",NEGATIVE,0.995536923,1,0.346019983
Fri Dec 16 20:05:19 +0000 2022,0,1.60E+18,pt,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3 da tarde e vai nevar até domingo. Vou abrir uma cerveja,3084572866,Mayra 🧚🏼‍♀️,MayraBG28,"Ottawa, Ontario",NEGATIVE,0.968661904,1,0.732170701
Fri Dec 16 20:05:18 +0000 2022,0,1.60E+18,und,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@templin_m https://t.co/JGPIEYufkG,1.28E+18,𝕬𝖚𝖙𝖍𝖔𝖗 𝕾𝖙𝖊𝖛𝖊𝖓 𝕽. (𝕾.𝕴.𝕽.3),therealSIR3,"Ottawa, Ontario",NEGATIVE,0.995588541,5,0.271938592
Fri Dec 16 20:05:16 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MollysMommy1212 @jonjgallo @CTVNews For real. Donkies buying overpriced swamp water and Bieber balls every day and… https://t.co/WUYkKV7NWT,1.28E+18,Tumbletooter,tumbletooter,"Ottawa, Ontario",NEGATIVE,0.982290566,5,0.296822846
Fri Dec 16 20:05:16 +0000 2022,0,1.60E+18,fr,False,"<a href=""http://octranspo1.com"" rel=""nofollow"">OC Transpo Direct</a>",173 Barrhaven: Le trajet est annulé entre la station Bayshore 15h03 et le Centre Barrhaven 15h48. Prochain trajet est 32 minutes plus tard.,444791191,OC Transpo Direct,OCTranspoDirect,"Ottawa, Ontario, Canada",NEGATIVE,0.97242415,1,0.530739188
Fri Dec 16 20:05:14 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@MadScientistFF Sofia Vergara for sure. A wonderful conversation in spanglish between 2 Colombians. @SofiaVergara,114789634,Latin Jukebox,RockolaDelRolo,"Ottawa, ON",POSITIVE,0.999665976,5,0.55406034
Fri Dec 16 20:05:14 +0000 2022,0,1.60E+18,fr,False,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Dayton Playford, de l'Alberta, a participé à la compétition de Soudage tenu à Cleveland, aux États-Unis, dans le ca… https://t.co/s6NwAzDvh7",40322542,Skills Canada,Skills_Canada,"Ottawa, Ontario",NEGATIVE,0.963155448,4,0.337501734
Fri Dec 16 20:05:13 +0000 2022,0,1.60E+18,en,False,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Thank you to our wonderful friends at @Abell_Pest, who generously dropped off over 20 turkeys and fixings for our C… https://t.co/d0XlPYEwt3",54995005,The Ottawa Mission,OttawaMission,"Ottawa, Canada",POSITIVE,0.99839288,5,0.742205381
Fri Dec 16 20:05:11 +0000 2022,0,1.60E+18,en,False,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Register today! 2023 Market Outlook featuring Chief Investment Strategist, Philip Petursson, hosted by award-winnin… https://t.co/oozV0XdSKC",2151381618,Todd Morin,ToddMorin613,"Ottawa, Ontario",POSITIVE,0.991864324,5,0.426944882
Fri Dec 16 20:05:11 +0000 2022,0,1.60E+18,ru,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Gryzla Следы какие-то),1.14E+18,Стервятник социальных сетей,SpiritOfSiberia,"Ottawa, Ontario",NEGATIVE,0.94550091,5,0.356307507
Fri Dec 16 20:05:11 +0000 2022,0,1.60E+18,en,False,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",.@melaniejoly &amp; @DLeBlancNB have confirmed that they aren’t aware of alleged interference by 🇨🇳 with respect to 201… https://t.co/KIVXVzzI4V,259561654,Yuen Pau Woo,yuenpauwoo,"Ottawa, Ontario",NEGATIVE,0.993953168,1,0.525367737
Fri Dec 16 20:05:10 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",If you're in Ottawa and haven't been to Corner Peach yet you are missing out https://t.co/t8Ua0A72e6,1.35E+18,Benjamin King,BenjaminKing96,"Ottawa, Ontario",NEGATIVE,0.999344289,3,0.288484156
Fri Dec 16 20:05:05 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@SnatchWylden @merigoldlabel I’m getting one,1.11E+18,Charlene Elsby,ElsbyCharlene,"Ottawa, Ontario",POSITIVE,0.861287534,5,0.364109337
Fri Dec 16 20:05:04 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Your customer does not make purchasing decisions on their own, no matter whether or not they say they do.

There ar… https://t.co/Sy7fHm0jWx",1.43E+18,Devon Haworth,devondollarsign,"Ottawa, Ontario",NEGATIVE,0.998773992,1,0.568017781
Fri Dec 16 20:05:02 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@VinceCharron @ctvottawa That's the problem with capitalist alienation of labour - even working on the public sector.,207664048,mhbvickers@mas.to - Michael H Vickers,mhbvickers,"Ottawa, Ontario",NEGATIVE,0.994791627,1,0.571558833
