data.time,data.fav_count,data.id,data.lang,data.possibly_sensitive,data.source,data.text,user.id,user.name,user.handle,user.location
Wed Nov 30 03:38:05 +0000 2022,0,1.5978E+18,zh,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@juicy_luna 你推荐fo的这个账号一直fo到现在，难道就…………,49913,virushuo,virushuo,"Ottawa, ON"
Wed Nov 30 03:38:04 +0000 2022,0,1.5978E+18,ar,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",نهاية التصويت، 2043 صوت منهم كراغلة طبعا ومحبي الصحفية والناقمين عليها. انا صراحة تكفيني هذه النتيجة. لا نوزع صكوك… https://t.co/jTwPOrbkIE,1.15894E+18,Warda 🌹,channelsmith0,"Ottawa, Ontario"
Wed Nov 30 03:38:04 +0000 2022,1,1.5978E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DelaneyManders Thank you Delaney 👏❤️,127955644,Jack McCracken,jackmccr,"Ottawa, Ontario"
Wed Nov 30 03:37:57 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@FarhanLaljiTSN @CFLonTSN Curious if higher-profile candidates have declined due to salary considerations as LaPoli… https://t.co/y6gSROVlkT,598929243,John Ng,twtybirdy,"Ottawa, Ontario"
Wed Nov 30 03:37:57 +0000 2022,0,1.5978E+18,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This look on our doggo’s face as she tends to our sick kiddo by letting him sleep draped all over her. 

❤️ https://t.co/PVApXs2avI",19379502,Allison Ouimet,AllisonJOuimet,"Ottawa, Ontario"
Wed Nov 30 03:37:57 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@MDNOShaughnessy From what I’ve read, HSBC wanted to leave Canada, but no one but the big banks could afford to buy their Canadian assets.",8.43513E+17,J3RRY🇨🇦,johnjosephjingl,"Ottawa, Ontario"
Wed Nov 30 03:37:53 +0000 2022,1,1.5978E+18,en,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Jason Kenney resigning is a sure sign that things are a little crazy in Alberta right now.  #Canada #cndpoli https://t.co/pu9ACDq5jF,86770478,Harold Henson,H_E_Henson,Ottawa Canada
Wed Nov 30 03:37:47 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","But I'm tired and I'm hurt
And I always try to put you first
But you see, I'm not worth it to you
So why are you worth it to me?",2620372416,Jess,Jessica_LynnxD,"Ottawa,Ontario"
Wed Nov 30 03:37:47 +0000 2022,0,1.5978E+18,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i am a proud owner of this https://t.co/Ux3DP3gn4J,2830636296,kay,kayleegoldman_,ottawa
Wed Nov 30 03:37:41 +0000 2022,0,1.5978E+18,en,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",: Its all HERE &gt;  Is Justin Trudeau getting ready fo... https://t.co/7zM9PedEUU,86026819,Paul M. LAUZON PhotoJournal,PaulicyTALK,OTTAWA
Wed Nov 30 03:37:36 +0000 2022,1,1.5978E+18,und,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DJSmithMustGo @spencerdjblake https://t.co/W8GaQfrofv,25444454,Brodie Cotnam,BrodieCotnam,Ottawa
Wed Nov 30 03:37:36 +0000 2022,0,1.5978E+18,de,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mspratt @grahamctv What a strange, unsettling nexus is revealing itself (Bowie, Jaremko Bromwich, Sa’d).",489648704,Andrea Murphy,AndreaMurphy12,"Ottawa, Ontario"
Wed Nov 30 03:37:30 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WELP, guess Mikey’s officially a Disney princess now",281483816,Josée ☆In Bosozoku Hell 🐻🐻‍❄️☆,joseethefirst,"Ottawa, ON"
Wed Nov 30 03:37:22 +0000 2022,2,1.5978E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@EastYow @HansontheBike Hmm. Might be someone I know. If not, maybe someone in the greater #ottbike community.",2269213962,Doug van den Ham,DvdHam,"Ottawa, ontario"
Wed Nov 30 03:37:22 +0000 2022,0,1.5978E+18,en,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The Parliamentarian Observ er(ateur) and Leadership : Its all HERE &gt;  Is Justin Trudeau getting ready fo... https://t.co/7zM9PedEUU,86026819,Paul M. LAUZON PhotoJournal,PaulicyTALK,OTTAWA
Wed Nov 30 03:37:18 +0000 2022,0,1.5978E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@DarPeterson92 All of that, yes.",358145106,Peggy Blair@mstdn.ca,peggy_blair,"Ottawa, Canada"
Wed Nov 30 03:37:17 +0000 2022,1,1.5978E+18,en,false,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",From me: https://t.co/vApH0aJECZ,190012537,Dale Smith,journo_dale,"Ottawa, ON"
Wed Nov 30 03:37:08 +0000 2022,1,1.5978E+18,und,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#Chinada👇 https://t.co/kZT4kOD6c1,1.19174E+18,"""Unacceptable"" JUNO",Flags2J,"Ottawa, Chinada"
Wed Nov 30 03:37:02 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@mattnewransky @Shawnalucey @Grandma_Canada @QueenOfLaundry I’m sure these liars made her week.,43338821,James Bowie,JamesDBowie,Ottawa
Wed Nov 30 03:36:52 +0000 2022,1,1.5978E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The bartender asks me, says “Son what’ll it be?”
I want a shot of that redhead yonder looking at me🎶",275274156,Tom,TQSherwood,"Ottawa, Ontario, Canada"
Wed Nov 30 03:36:50 +0000 2022,0,1.5978E+18,und,false,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",https://t.co/HQj0duleIt,113352873,Phil,PCNowotny,"Ottawa, Ontario"
Wed Nov 30 03:36:49 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@hexonbogon_oem @laurenboebert Trump is a total disgrace and should be in federal prison.,1.06002E+18,Brenda,BrendaLWood1970,"Ottawa, Ontario"
Wed Nov 30 03:36:48 +0000 2022,0,1.5978E+18,en,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I am one year late but I am really enjoying this game! It really good and funny at the same time.… https://t.co/vBVDwlZt6J,1.25808E+18,Seahawks15152,seahawks15152,"Ottawa, Ontario"
Wed Nov 30 03:36:46 +0000 2022,12,1.5978E+18,en,false,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Announcing beds, but nothing about the people to staff them, which is 100 percent on-brand for Ford and his bunch o… https://t.co/A8oMHBwNkF",190012537,Dale Smith,journo_dale,"Ottawa, ON"
Wed Nov 30 03:36:36 +0000 2022,0,1.5978E+18,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Proud of my senior biology students @WQSB_HadleyPW who did a great job of the flower dissections today! We learned… https://t.co/T6gDS3t9B8,24068873,Dr. Tasha Ausman,tausman,"Hull, Quebec"
Wed Nov 30 03:36:35 +0000 2022,0,1.5978E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@dmw_terrence So good. Everything I love about Twitter is in this thread.,358145106,Peggy Blair@mstdn.ca,peggy_blair,"Ottawa, Canada"
Wed Nov 30 03:36:33 +0000 2022,0,1.5978E+18,en,false,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Ornge sees rise in child patient transfers as pediatric hospitals under pressure https://t.co/a0HkvjphPo,190738551,CityNews Ottawa,CityNewsOttawa,"Ottawa, Ontario"
Wed Nov 30 03:36:30 +0000 2022,0,1.5978E+18,cy,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@LFGBlueJays Darwin Barney,1.38245E+18,ROSS ATKINS CONSCIENCE,RobertW47044430,"Ottawa, Ontario"
Wed Nov 30 03:36:21 +0000 2022,0,1.5978E+18,en,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Super Mario Odyssey | Super Mario Bros Movie Trailer Hype | Haven't play... https://t.co/4QEwCA3bm9 via @YouTube… https://t.co/haRQ82nUCG,7.27175E+17,TheBowler,P90XBowler,"Ottawa, Ontario"
Wed Nov 30 03:36:20 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@xwleblancx Congrats!!,57505519,Ronnie Christmas,mad4dvdclub,"Ottawa, Canada"
Wed Nov 30 03:36:11 +0000 2022,0,1.5978E+18,und,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@The_Davenporter https://t.co/y2hCXt4PUm,15410931,Caroline! ✨,xcarex,"Ottawa, Ontario"
Wed Nov 30 03:36:09 +0000 2022,1,1.5978E+18,en,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Montreal Children's Hospital was filled to 275 per cent capacity https://t.co/K1yiIWg2Z1,2513848772,Robert Davidson,cmdrbob558,"Ottawa, Ontario, Canada"
Wed Nov 30 04:08:10 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@moobsxd @uhhreece lol theyre good, idk what i did 😭",1.07384E+18,rub,rubskji,ottawa - gatineau
Wed Nov 30 04:08:04 +0000 2022,0,1.5978E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@CraigLeMoyne Range Anxiety Edition,338563496,Steph Willems,willems_steph,Ottawa
Wed Nov 30 04:08:03 +0000 2022,0,1.5978E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","In Sudbury: ""Oursons, just des neighbours.""",184415723,Mitchell,BytownPhoto,"Ottawa, Canada"
Wed Nov 30 04:08:02 +0000 2022,0,1.5978E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@alypungah @AliAbdaal I third this, and actually bought a course from him @AliAbdaal if your learning about digital… https://t.co/LTzsmElTFp",845756755,Daniel,idanielroman,"Ottawa, Canada"
Wed Nov 30 04:08:00 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SephBri @atRachelGilmore Stop talking  Brian, it's not your Forte....",1.42842E+18,JOE KING,Vaxxxquene,"Ottawa, Ontario"
Wed Nov 30 04:07:48 +0000 2022,0,1.5978E+18,fr,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ce jeudi, la chercheuse Maria Elias, titulaire de Chaire Fulbright, offrira une présentation au sujet de « Border M… https://t.co/bxlaQCakjX",8.48939E+17,International Research and Experiential Learning,IREX_RIEX,"Ottawa, Ontario"
Wed Nov 30 04:07:44 +0000 2022,0,1.5978E+18,tl,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Kam_Bach Hahaha heroes,544072482,J.C.,JC__365,"Gatineau, Québec"
Wed Nov 30 04:07:41 +0000 2022,0,1.5978E+18,fr,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Gen_Tellier Triste qu’on en soit là.,9.58479E+17,Lucie Hotte,hotte_lucie,"Ottawa, Ontario"
Wed Nov 30 04:07:38 +0000 2022,1,1.5978E+18,en,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",@nytimes @morgfair These cookies are on my 2022 winterfest baking effort.,58198180,Steve Saideman,smsaideman,"Ottawa, Ontario"
Wed Nov 30 04:07:37 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Crestilias @DegenToonz So clean. Had my eye on this one for some time now. 🤌🏻🫡,1.39629E+18,꧁𝓝𝔂𝓸𝓒𝓹𝓽.꧂|𝕸𝖗𝕲𝕸⚡️𝕲𝕹.𝖊𝖙𝖍,NftTier,"Ottawa, Ontario"
Wed Nov 30 04:07:36 +0000 2022,1,1.5978E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CaptainPuckJoy That sucks. My dad got 7 last year , while in Mexico.",1904992574,Red Men,SensRedMen,"Ottawa, On"
Wed Nov 30 04:07:34 +0000 2022,0,1.5978E+18,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",buy*,1.56798E+18,Queen_B🦋,Queen_Muvhimi,"Ottawa, Ontario"
Wed Nov 30 04:07:30 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@leafsdailynews1 We have like  4 Fabbro type D already ..why another?,1.31365E+18,Jerz,jerz3399,"Ottawa, Ontario"
Wed Nov 30 04:07:24 +0000 2022,0,1.5978E+18,en,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Robert A. Iger: The LGBTQ+ agenda causes a shake-up in Disney: https://t.co/JKbtDp9sKU,2838216761,Michael Bartlett,M_Bartlett79,"Ottawa, Ontario, Canada"
Wed Nov 30 04:07:21 +0000 2022,0,1.5978E+18,und,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@thebigmilkman77 https://t.co/68nNhD0nv9,166430148,Corgi Durst ✨,shakenbridge,"Ottawa, Ontario"
Wed Nov 30 04:07:14 +0000 2022,0,1.5978E+18,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",My best friends reaction after doubling her friendship allowance this month❤️❤️😫🤌!!.. I LOVE YOU BROTHER… https://t.co/LQ2B3QIGDS,1.56798E+18,Queen_B🦋,Queen_Muvhimi,"Ottawa, Ontario"
Wed Nov 30 04:07:14 +0000 2022,0,1.5978E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@VeryCoolChoice @TheRealKeean The Emergencies Act sooner.,1.26976E+18,Cultured Swine,tales_tomorrow,"Ottawa, Canada"
Wed Nov 30 04:07:13 +0000 2022,0,1.5978E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@daniellenewnham @AliAbdaal @jackbutcher love this dude, highly recommend you check this out",845756755,Daniel,idanielroman,"Ottawa, Canada"
Wed Nov 30 04:07:12 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@IAPonomarenko Still praying for Ukraine every day
..",3402579561,Heather MacPhail,HeatherMacPhai3,"Ottawa, Canada "
Wed Nov 30 04:07:08 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",good vocal takes remind me why I love doing this shit,9.17525E+17,Maŧ D,mat_d_705,"Ottawa, Ontario"
Wed Nov 30 04:07:03 +0000 2022,0,1.5978E+18,en,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@TheTorontoSun @DenetteWilford Did he take this guy's neck and double up? https://t.co/r9FyXIWaEM,9.67136E+17,Matt murray,Mattmur02987686,"Ottawa, Ontario"
Wed Nov 30 04:07:01 +0000 2022,0,1.5978E+18,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OMG, so cute. https://t.co/qUU1tWRQPn",501239612,Bicycle Seen 💉+,frpaul1,"Ottawa, Ontario"
Wed Nov 30 04:07:00 +0000 2022,0,1.5978E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@VeryCoolChoice @TheRealKeean Liberal politicians. When the government tried to talk to them, they sent two emails.… https://t.co/BQciFJJSxs",1.26976E+18,Cultured Swine,tales_tomorrow,"Ottawa, Canada"
Wed Nov 30 04:06:59 +0000 2022,1,1.5978E+18,en,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Blue, she is acknowledging that Jordan is 'occupied' Palestinian territory. Miscommunication.🤣 https://t.co/ESDZt7RmsI",36833311,Rita Rosenfeld,rheytah,"Ottawa, Canada"
Wed Nov 30 04:06:59 +0000 2022,1,1.5978E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@dumoulin_nick My god man,23722354,t o m s e n s 🔥,TomSENS,"Ottawa, Canada"
Wed Nov 30 04:06:49 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taissa refuses to admit that she thinks the person making her burger at a&amp;w is hot, she simply thinks he’s “a hard worker”",9.96854E+17,6’3”,whatsthefax,"Ottawa, Ontario"
Wed Nov 30 04:06:43 +0000 2022,0,1.5978E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@holtsubstack kills,1.38207E+18,Richard A. Hein,EntangleIT,"Ottawa, Ontario"
Wed Nov 30 04:06:43 +0000 2022,0,1.5978E+18,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Idiot “journalist” seemingly to busy defending the government for its failing forgets the federal government regula… https://t.co/7QpMERkhLR,1.15598E+18,Canadians for Free Expression,canadians_free,Ottawa
Wed Nov 30 04:06:43 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Stephen71635114 @DegenToonz @theprincelail Miss my biker,1.39629E+18,꧁𝓝𝔂𝓸𝓒𝓹𝓽.꧂|𝕸𝖗𝕲𝕸⚡️𝕲𝕹.𝖊𝖙𝖍,NftTier,"Ottawa, Ontario"
Wed Nov 30 04:06:42 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JaysKid_RHP @rogers2hell @Jack_theJaysfan I would expect Jays to add upgrades. They have begun the process already.,1.38245E+18,ROSS ATKINS CONSCIENCE,RobertW47044430,"Ottawa, Ontario"
Wed Nov 30 04:06:37 +0000 2022,0,1.5978E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Pencils_Stories @AliAbdaal thanks for sharing,845756755,Daniel,idanielroman,"Ottawa, Canada"
Wed Nov 30 04:06:34 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",so in love with my prof im listening to the misfits for him,2559528681,a bee,lesserabby,"Ottawa, Ontario"
Wed Nov 30 04:06:30 +0000 2022,2,1.5978E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Toast has committed self destruction,1.35997E+18,Jinglai,JinglaiHe,"Ottawa, Ontario"
Wed Nov 30 04:06:23 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@CIMVHR_ICRSMV @KamaldeepKgill @queensu @VanierInstitute Congratulations @KamaldeepKgill !!!!,20520391,Lisa Vaters,Newfiewoman,"Ottawa, ON"
Wed Nov 30 04:06:16 +0000 2022,3,1.5978E+18,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The best part about these is that none of them know what the Furbys are because they are too young, except Gio who… https://t.co/zQk5QnGaQ2",1.54159E+18,katie,itsmitchmarney,"Ottawa, Ontario"
Wed Nov 30 04:06:16 +0000 2022,0,1.5978E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",i don't regularly watch soccer but I will say that i love that the @CanadaSoccerEN squad do not dramatically roll a… https://t.co/s5Uhjvex7Y,14733792,Robert Giggey,rob_giggey,"Ottawa, Canada"
Wed Nov 30 04:06:15 +0000 2022,0,1.5978E+18,pt,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@TrevDon Popular,121805368,Natalie Donovan,PersoNatalie613,"Ottawa, Ontario, Canada"
Wed Nov 30 04:06:01 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@sheldon6600 Love it.  I should venture a bit into telecom. I’m dry in that sector.,262475013,Martin Robichaud,martyboy23,Ottawa
Wed Nov 30 04:05:59 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DaveMacLachlan1 Driver's Seat by Sniff 'n the Tears.  #musichut,42714067,John M. Kahane,jkahane1,"Ottawa, Ontario"
Wed Nov 30 04:05:54 +0000 2022,0,1.5978E+18,fr,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@danielthibault J'veux pas faire trop d'humour sur la situation…mais me semble que ça te fait beaucoup d'enfants 😜… https://t.co/U01YV3OZPp,145647519,Pat Rioux,Sqallrinoa,"Gatineau, Québec"
Wed Nov 30 04:05:52 +0000 2022,0,1.5978E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@AtlRey It was full of andrenochrome,9.67136E+17,Matt murray,Mattmur02987686,"Ottawa, Ontario"
Wed Nov 30 04:05:40 +0000 2022,0,1.5978E+18,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I’m on tiktok now 🙃 https://t.co/s0UQyjw3yj,1.08593E+18,J~P 💭,jpdoodling,Toronto & Ottawa
Wed Nov 30 04:05:36 +0000 2022,6,1.5978E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I am actually glad that Dr. Nili Kaplan-Myrth became an Ottawa school board trustee. I can't think of a better indi… https://t.co/ElE0Jcg2cz,1.42257E+18,Matthew Horwood,Matt_HorwoodWS,"Ottawa, Ontario"
Wed Nov 30 04:05:35 +0000 2022,0,1.5978E+18,tl,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@CaptainPuckJoy Hahaha same !,1904992574,Red Men,SensRedMen,"Ottawa, On"
Wed Nov 30 04:05:33 +0000 2022,0,1.5978E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@VeryCoolChoice @TheRealKeean Not completely control, and the bare minimum was used to stop the criminals, and powe… https://t.co/1EnCW85hyV",1.26976E+18,Cultured Swine,tales_tomorrow,"Ottawa, Canada"
Wed Nov 30 04:05:33 +0000 2022,0,1.5978E+18,und,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@OttawaCitizen Cc. @PierrePoilievre,432626960,Barry Kiefl,BarryKiefl,Ottawa
Wed Nov 30 04:05:32 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@heo_officiating Awesome job Malcolm!,1317446144,Andrew M. Ellis,AndrewMEllis,"Ottawa, ON, Canada"
Wed Nov 30 04:05:31 +0000 2022,0,1.5978E+18,und,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",🙇🏻‍♀️ https://t.co/J4EvA9sS9W,1272985700,h,hanadiaboal,"Ottawa, Ontario"
Wed Nov 30 04:05:26 +0000 2022,0,1.5978E+18,und,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@WordCloudsBot @kazmyriad #TwitterWrapped,1.37075E+18,wempleton,wenps77,"Ottawa, Ontario"
Wed Nov 30 04:05:23 +0000 2022,0,1.5978E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@enbeeeh @jenniferzeng97 Maybe because they're the only species who have medical procedures? What the hell does thi… https://t.co/OR5EWT0TMM,1.5174E+18,D'Arcy Cooper,Whatdoesitmake,Ottawa 
Wed Nov 30 04:05:21 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@CheeringTheLogo Not their best effort tonight! Trying to be cute, it felt like!",496944098,Jean S 🇺🇦,jean_sevigny,Ottawa
Wed Nov 30 04:05:12 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@strider_ss Of Course!🤣,1.58754E+18,BrendaBrenda,B27808856Brenda,"Ottawa, Ontario"
Wed Nov 30 04:05:10 +0000 2022,0,1.5978E+18,es,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@VanneRod73 Pero depende, a veces si tardan y otras es llamada inmediata.",2854080303,𝕸𝖎𝖚.,Kittendie_,"Ottawa, Ontario"
Wed Nov 30 04:05:05 +0000 2022,0,1.5978E+18,sv,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@okaymarnie Spratt*,178510183,A.,amandarland,"Ottawa, Ontario"
Wed Nov 30 04:05:02 +0000 2022,0,1.5978E+18,in,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@realikramnasim Janab jo batain kar raha hai wo aur bi ziada gunahh walu hain.Kiss ne kaha MazAllah ke wo Nubawat k… https://t.co/XEBTJ9gNmu,2821770204,Aamir,aamirbcu,"Gatineau, Québec"
Wed Nov 30 04:05:00 +0000 2022,0,1.5978E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@wizofecom simple and easy to know,845756755,Daniel,idanielroman,"Ottawa, Canada"
Wed Nov 30 04:04:53 +0000 2022,0,1.5978E+18,en,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ruminations https://t.co/C3vQdkG5Fx,36833311,Rita Rosenfeld,rheytah,"Ottawa, Canada"
Wed Nov 30 04:04:49 +0000 2022,0,1.5978E+18,und,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://t.co/3kHnMgHLZg,3305345596,Brent Manuel He/Him,ManuelBrent3207,Ottawa Canada
Wed Nov 30 04:04:46 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",im so over it,1.35036E+18,selaiio,fukyousummer,"Ottawa, Ontario"
Wed Nov 30 04:04:46 +0000 2022,0,1.5978E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@digiwonk Aw, thanks. I lose sleep over a lot of things but not this!",117907865,Jeni Armstrong,jrmstrong,Ottawa
Wed Nov 30 04:04:46 +0000 2022,0,1.5978E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@okaymarnie she had to wait for Spatt to say something first.,178510183,A.,amandarland,"Ottawa, Ontario"
