_id,data.contributors,data.coordinates,data.created_at,data.entities,data.extended_entities,data.favorite_count,data.favorited,data.geo,data.id,data.id_str,data.in_reply_to_screen_name,data.in_reply_to_status_id,data.in_reply_to_status_id_str,data.in_reply_to_user_id,data.in_reply_to_user_id_str,data.is_quote_status,data.lang,data.metadata,data.place,data.possibly_sensitive,data.quoted_status,data.quoted_status_id,data.quoted_status_id_str,data.retweet_count,data.retweeted,data.source,data.text,data.truncated,data.user.id,data.user.name,data.user.screen_name,data.user.location
638afc07e9ecfc21816ed0fb,null,null,Sat Dec 03 07:27:05 +0000 2022,,,0,false,null,1598941879218753536,1598941879218753536,null,null,null,null,null,false,en,,null,false,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 ... https://t.co/rC1bn1rF0S via @YouTube,false,1153780456053231618,KingLou,KingLou17490857,OTTAWA ONTARIO CANADA
638afc07e9ecfc21816ed0fc,null,null,Sat Dec 03 07:27:02 +0000 2022,,,0,false,null,1598941867097333760,1598941867097333760,EXPENSIVE_HOE,1598933801367109632,1598933801367109632,743437493652103168,743437493652103168,false,en,,null,,,,,0,false,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",@EXPENSIVE_HOE It just works! 😂😂😂,false,8548902,jessrawk,jessrawk,ottawa
638afc07e9ecfc21816ed0fd,null,null,Sat Dec 03 07:26:40 +0000 2022,,,0,false,null,1598941772578967554,1598941772578967554,Zimmy,1598900982767030277,1598900982767030277,36753904,36753904,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Zimmy @scump Witch one is cammy,false,451174869,TEEJ,TEEJAYSENS,"Ottawa, Ontario"
638afc07e9ecfc21816ed0fe,null,null,Sat Dec 03 07:26:37 +0000 2022,,,0,false,null,1598941761761443840,1598941761761443840,leesahxo,1598148793652105217,1598148793652105217,25543774,25543774,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@leesahxo @ctvottawa More likely repeated COVID infections have impaired people's immune response.",false,207664048,mhbvickers@mas.to - Michael H Vickers,mhbvickers,"Ottawa, Ontario"
638afc07e9ecfc21816ed0ff,null,null,Sat Dec 03 07:26:37 +0000 2022,,,0,false,null,1598941761359187968,1598941761359187968,HFloralblooms,1598936781013266432,1598936781013266432,1588359669570887680,1588359669570887680,false,en,,null,,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@HFloralblooms @realPhoenixFire And he says ""no""",false,235082470,Moi 📉 📉 📉,A_Nutt,Ottawa
638afc07e9ecfc21816ed100,null,null,Sat Dec 03 07:26:31 +0000 2022,,,0,false,null,1598941735199342592,1598941735199342592,DavidSacks,1598851429565104128,1598851429565104128,1137701,1137701,false,en,,null,false,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@DavidSacks Snoozedest or nothingburger?  

Rotflmao, :).

https://t.co/W2gLQDGhY2",false,1553751577,John Treble (J3) 🇨🇦🇺🇦,jtreble_me,"Ottawa, Ontario, Canada"
638afc07e9ecfc21816ed101,null,null,Sat Dec 03 07:26:30 +0000 2022,,,0,false,null,1598941731709673477,1598941731709673477,HowieMooney,1598934716287442952,1598934716287442952,391746091,391746091,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@HowieMooney @Citizenkwarren Scotty was 1 apple short of a Gordie Howe vs Syracuse ! 😎,false,707026534075404288,Dave Sabourin,DaveSabourin1,"Ottawa, Ontario"
638afc07e9ecfc21816ed102,null,null,Sat Dec 03 07:26:14 +0000 2022,,,0,false,null,1598941664785027072,1598941664785027072,null,null,null,null,null,false,en,,null,false,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",me rn in the hotel bed rewatching the videos i took mere hours ago https://t.co/dcxGOsCU9c,false,2649585068,audrey ⁷ 🍂 misses svt & the rose,daffodilchim,"Ottawa, Ontario"
638afc07e9ecfc21816ed103,null,null,Sat Dec 03 07:26:03 +0000 2022,,,0,false,null,1598941619969224704,1598941619969224704,null,null,null,null,null,false,en,,null,false,,,,0,false,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>",my team post-Starfall #PokemonScarletViolet #NintendoSwitch https://t.co/BINP4EnySH,false,14812016,Ash Slaughter,zomgtehrei,"Ottawa, Ontario"
638afc07e9ecfc21816ed104,null,null,Sat Dec 03 07:26:01 +0000 2022,,,0,false,null,1598941612247175168,1598941612247175168,null,null,null,null,null,true,en,,null,false,,1598556508186644481,1598556508186644481,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lex Luthor himself has spoken. https://t.co/jcUWorPUgi,false,875099198865145856,FettyGwap,StutzleTheGoat,"Ottawa Ontario, Canada"
638afc07e9ecfc21816ed105,null,null,Sat Dec 03 07:25:16 +0000 2022,,,0,false,null,1598941423423827968,1598941423423827968,reenbeat,1598152961678798848,1598152961678798848,300577598,300577598,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@reenbeat That's what I'm seeing at stores. Just the last week or so. I think the weight of the obvious tridemic is hitting people.",false,207664048,mhbvickers@mas.to - Michael H Vickers,mhbvickers,"Ottawa, Ontario"
638afc07e9ecfc21816ed106,null,null,Sat Dec 03 07:24:30 +0000 2022,,,1,false,null,1598941227730489348,1598941227730489348,germanfrancie,1598933826008657927,1598933826008657927,21381510,21381510,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@germanfrancie Well done you. Yes… and if we think of how hard that is, how can we not extend that to schools and h… https://t.co/RZwlDpNbAd",true,90441547,Dr. Christine Guptill (she/her),HealthMusicPerf,"Ottawa, ON, Canada"
638afc07e9ecfc21816ed107,null,null,Sat Dec 03 07:24:18 +0000 2022,,,0,false,null,1598941176484499459,1598941176484499459,ErinDurant42,1598843458629693441,1598843458629693441,279499945,279499945,false,en,,null,false,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ErinDurant42 Omg.. I wrote a paper about this during my IL Masters lol https://t.co/O8k8HtZF90,false,905867244156182533,Sarah DelVillano,sarahdelvillano,"Ottawa, Ontario, Canada"
638afc07e9ecfc21816ed108,null,null,Sat Dec 03 07:24:02 +0000 2022,,,0,false,null,1598941112470994944,1598941112470994944,null,null,null,null,null,false,en,,null,false,,,,0,false,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Current Conditions: Mostly Cloudy, 3.1°C https://t.co/ynoHMmzIyL",false,20885834,Ottawa Weather,ottawaweather,"Ottawa, Canada"
638afc07e9ecfc21816ed109,null,null,Sat Dec 03 07:23:48 +0000 2022,,,0,false,null,1598941051443589121,1598941051443589121,jv_carter,1598665305378676738,1598665305378676738,2867808230,2867808230,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jv_carter Those would be the voters. And only at the last election - where he was given an *increased* majority -… https://t.co/XuX2JPe7Di,true,729029442,David Kidd 🇨🇦,dnkidd,"Ottawa, Ontario, Canada"
638afc07e9ecfc21816ed10a,null,null,Sat Dec 03 07:23:32 +0000 2022,,,0,false,null,1598940987283636224,1598940987283636224,JaydenLGonzo,1598939146713980933,1598939146713980933,1492892286560223235,1492892286560223235,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JaydenLGonzo I mean, yeah but idk there's way worse shit out there and I kinda just don't listen to what the lyric… https://t.co/65Pc4qLDw6",true,1441262528001044488,Corwyn 🏳️‍🌈⃤,NywrocPFNIN,"Ottawa, Ontario"
638afc07e9ecfc21816ed10b,null,null,Sat Dec 03 07:23:24 +0000 2022,,,0,false,null,1598940953925939200,1598940953925939200,inactualite,1598825488025272321,1598825488025272321,1131717785648807937,1131717785648807937,false,fr,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@inactualite @1JCGagnon Folle raide, c'est à se demander comment elle peut dormir la nuit de façon inclusive",false,1221966455673106433,Jérôme Labbé,JrmeLabb1,"Gatineau, Québec"
638afc07e9ecfc21816ed10c,null,null,Sat Dec 03 07:23:22 +0000 2022,,,0,false,null,1598940944069365760,1598940944069365760,BIGBANGBUG,1598211828156633088,1598211828156633088,287010979,287010979,false,fr,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@BIGBANGBUG Je trouve qu'il incarnerait mieux Mister Spok avec ses oreilles.",false,814847646326263809,Claire Breuleux,BreuleuxClaire,Touraine
638afc07e9ecfc21816ed10d,null,null,Sat Dec 03 07:23:07 +0000 2022,,,0,false,null,1598940880697638912,1598940880697638912,crystalmundypsy,1598859279565746176,1598859279565746176,877271167811244032,877271167811244032,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@crystalmundypsy I’m so sorry.,false,1488607922305257478,Amy Nakajima,SocialObGyne,"Ottawa, Ontario, Canada"
638afc07e9ecfc21816ed10e,null,null,Sat Dec 03 07:22:41 +0000 2022,,,0,false,null,1598940773445402624,1598940773445402624,null,null,null,null,null,false,en,,null,false,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",B.o.B - Strange Clouds ft. Lil Wayne [Official Video] https://t.co/jS1hRJpUFN via @YouTube,false,1153780456053231618,KingLou,KingLou17490857,OTTAWA ONTARIO CANADA
638afc07e9ecfc21816ed10f,null,null,Sat Dec 03 07:22:38 +0000 2022,,,0,false,null,1598940758408499200,1598940758408499200,shishi2686,1598916340534120448,1598916340534120448,1515869792527261696,1515869792527261696,false,ja,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@shishi2686 我加奈陀晩香坡猫左衛門,false,175541160,Masaki🇯🇵🇨🇦,Masakibenz,"Ottawa, Ontario"
638afc07e9ecfc21816ed110,null,null,Sat Dec 03 07:22:36 +0000 2022,,,2,false,null,1598940750477426688,1598940750477426688,null,null,null,null,null,false,en,,null,false,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Doing some research for videos I'm doing on TT about the violence that sex workers face leading up to December 17th… https://t.co/TXxvWGdKyS",true,1574189746267557888,Amber Meow,AmberGloryHole,"Ottawa, Ontario"
638afc07e9ecfc21816ed111,null,null,Sat Dec 03 07:22:09 +0000 2022,,,1,false,null,1598940638460145664,1598940638460145664,antimarxist1984,1598933194383929344,1598933194383929344,1578373055163817984,1578373055163817984,false,und,,null,false,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@antimarxist1984 @DebEkrem20 @ask_aubry https://t.co/v2SeF9MCPx,false,889326975667634176,The Bookwench is on Mastodon and Hive,shifter_cat,"Ottawa, Ontario"
638afc07e9ecfc21816ed112,null,null,Sat Dec 03 07:22:06 +0000 2022,,,0,false,null,1598940623247065089,1598940623247065089,fredericbastie4,1598651822989721600,1598651822989721600,1168895136190935042,1168895136190935042,false,fr,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fredericbastie4 Tu pourrais te ""self-identify"" comme une femme et dire que tes pronoms sont ""il/lui"" 💁🏻‍♂️ ça sauv… https://t.co/fbulg0qxSP",true,781135869893894144,"Sébas O'Bomsawin",SebaslegrandQc,"Gatineau, Québec"
638afc07e9ecfc21816ed113,null,null,Sat Dec 03 07:22:00 +0000 2022,,,1,false,null,1598940597829586945,1598940597829586945,abbas57800902,1593162016381968384,1593162016381968384,1393574984883261441,1393574984883261441,false,fa,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@abbas57800902 نترس با سلاح هم فرستادند و کشتند، دستگیر کردند، شکنجه کردند و مثل مغول عمل کردند! دینتان شده: ریاکار… https://t.co/dteUr6b9BM,true,60066363,HAMID RIAHI,HamidRiahi,Ottawa Ontario
638afc07e9ecfc21816ed114,null,null,Sat Dec 03 07:21:57 +0000 2022,,,0,false,null,1598940588858310657,1598940588858310657,null,null,null,null,null,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",You are far wiser then I was at your age but I always had faith for I have always felt you by my side.,false,784945154834784260,Jean Goulard,jeangoulard1,"Ottawa, Ontario"
638afc07e9ecfc21816ed115,null,null,Sat Dec 03 07:21:45 +0000 2022,,,0,false,null,1598940534747197440,1598940534747197440,null,null,null,null,null,false,en,,null,false,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Appa pays for the family's Spotify plan just so he can bop to Kandha Sasti Kavasam from October to November.… https://t.co/lq9SiQyDwR",true,1128153933468307456,🦕,ospxEq,"Ottawa, Canada"
638afc07e9ecfc21816ed116,null,null,Sat Dec 03 07:21:36 +0000 2022,,,0,false,null,1598940497325617152,1598940497325617152,Yoda4ever,1598881854228418560,1598881854228418560,358175664,358175664,false,et,,null,,,,,0,false,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@Yoda4ever Agility test,false,1029476984701632512,Lorna Atchison,LornaAtchison,"Ottawa, Ontario"
638afc07e9ecfc21816ed117,null,null,Sat Dec 03 07:21:35 +0000 2022,,,0,false,null,1598940496637722624,1598940496637722624,null,null,null,null,null,true,fr,,null,true,,1598925802602606592,1598925802602606592,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Noulou faudrait le donner une médaille https://t.co/hRRCnbojLZ,false,1339288882962108418,"Menzefo Dahlia 🇨🇲🇨🇦/ QRC, AfrRoyFam ⭐⭐⭐⭐⭐🥉",DahliaZef,"Gatineau, Quebec, Canada"
638afc07e9ecfc21816ed118,null,null,Sat Dec 03 07:21:32 +0000 2022,,,0,false,null,1598940482305867776,1598940482305867776,TomOstapchuk,1596223149321887744,1596223149321887744,310322490,310322490,false,en,,null,false,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@TomOstapchuk @MikeSchreiner Send emails to your MPP (esp if PC), email/tweet @fordnation and @SteveClarkPC. Not su… https://t.co/4twaTocH8u",true,1240471668205801478,ForOurKids_Ottawa,ForourkidsO,Ottawa
638afc07e9ecfc21816ed119,null,null,Sat Dec 03 07:21:16 +0000 2022,,,0,false,null,1598940416874717184,1598940416874717184,DavidSacks,1598853201326809088,1598853201326809088,1137701,1137701,false,und,,null,false,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DavidSacks https://t.co/d5GJ9apHKY,false,1553751577,John Treble (J3) 🇨🇦🇺🇦,jtreble_me,"Ottawa, Ontario, Canada"
638afc07e9ecfc21816ed11a,null,null,Sat Dec 03 07:21:13 +0000 2022,,,0,false,null,1598940404530835456,1598940404530835456,notshahinnajafi,1598867780303933441,1598867780303933441,719641679440015361,719641679440015361,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@notshahinnajafi @AShirazifar who's muslim",false,698754603752538112,lunatic,thelunamacky,"Ottawa, Ontario"
638afc07e9ecfc21816ed11b,null,null,Sat Dec 03 07:21:06 +0000 2022,,,0,false,null,1598940371811467264,1598940371811467264,DavidSacks,1598906527565635584,1598906527565635584,1137701,1137701,false,und,,null,false,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DavidSacks https://t.co/d5GJ9aHQZ6,false,1553751577,John Treble (J3) 🇨🇦🇺🇦,jtreble_me,"Ottawa, Ontario, Canada"
638afc07e9ecfc21816ed11c,null,,Sat Dec 03 07:21:03 +0000 2022,,,0,false,,1598940360625246210,1598940360625246210,null,null,null,null,null,false,en,,,false,,,,0,false,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",🔍 Ottawa news: Ottawa is failing in protection of Indigenous women and girls: federal minister - Global News… https://t.co/80kLvW8DLq,true,1495518597426393092,🇨🇦 Ottawa News Pulse,OttawaNewsPulse,"Ottawa, Ontario"
638afc07e9ecfc21816ed11d,null,null,Sat Dec 03 07:20:53 +0000 2022,,,0,false,null,1598940316672790528,1598940316672790528,DavidSacks,1598906357574696961,1598906357574696961,1137701,1137701,false,und,,null,false,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DavidSacks https://t.co/d5GJ9apHKY,false,1553751577,John Treble (J3) 🇨🇦🇺🇦,jtreble_me,"Ottawa, Ontario, Canada"
638afc07e9ecfc21816ed11e,null,null,Sat Dec 03 07:20:42 +0000 2022,,,0,false,null,1598940273609822208,1598940273609822208,lilybabbott,1598784079620890626,1598784079620890626,1412961327421681673,1412961327421681673,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@lilybabbott @October2519601 @TrueNorthCentre Dude didn't go to high school.",false,1496687929292382215,Areyoujoking,RHforPM,"Ottawa, Ontario"
638afc07e9ecfc21816ed11f,null,null,Sat Dec 03 07:20:30 +0000 2022,,,0,false,null,1598940222653284353,1598940222653284353,CobroTheSnek,1598940022526267392,1598940022526267392,993990569167851522,993990569167851522,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@CobroTheSnek If I was Soap I woulda FOLDED bro,false,1169466477726093312,Corwyn 🏳️‍🌈,NywrocB,"Ottawa, Ontario"
638afc07e9ecfc21816ed120,null,null,Sat Dec 03 07:20:28 +0000 2022,,,0,false,null,1598940213178298368,1598940213178298368,kharismaa___,1598933149106712576,1598933149106712576,1578909105284071424,1578909105284071424,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@kharismaa___ i go at night,false,698754603752538112,lunatic,thelunamacky,"Ottawa, Ontario"
638afc07e9ecfc21816ed121,null,null,Sat Dec 03 07:20:20 +0000 2022,,,0,false,null,1598940179204833282,1598940179204833282,MaryJLeeee,1598923494804557825,1598923494804557825,29863591,29863591,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MaryJLeeee I won’t be answering this as there is no ? At the end of it 😌😉😇,false,490977057,Tyler Smith,Bigtizzle613,"Ottawa, Ontario"
638afc07e9ecfc21816ed122,null,null,Sat Dec 03 07:20:18 +0000 2022,,,0,false,null,1598940172237692934,1598940172237692934,Ananascap,1598389384490926081,1598389384490926081,1519391039307538440,1519391039307538440,false,fr,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Ananascap @TPMP C'est une dictature",false,814847646326263809,Claire Breuleux,BreuleuxClaire,Touraine
638afc07e9ecfc21816ed123,null,null,Sat Dec 03 07:20:13 +0000 2022,,,0,false,null,1598940150997733376,1598940150997733376,null,null,null,null,null,false,en,,null,false,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Organization &amp; responsibility highlighted during literature circles! Budgeting time to meet deadlines, building dis… https://t.co/nd6qtEs0Jv",true,822427392371265536,Grade 6e at Holy Redeemer,MsGaleOCSB,"Ottawa, Ontario"
638afc07e9ecfc21816ed124,null,null,Sat Dec 03 07:19:57 +0000 2022,,,0,false,null,1598940085495693313,1598940085495693313,null,null,null,null,null,false,und,,null,false,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://t.co/vHl4k5nkBv,false,1164724134267490305,͏𝅺͏ ͏𝅺͏,nightcorebanksy,ottawa
638afc07e9ecfc21816ed125,null,null,Sat Dec 03 07:19:50 +0000 2022,,,0,false,null,1598940056164499456,1598940056164499456,Renarostar,1598937005102141440,1598937005102141440,960698084408705024,960698084408705024,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Renarostar @aimis30 I was at that game!,false,1583149421159747586,Get Sens’d,Super_Sensd,"Ottawa, Ontario"
638afc07e9ecfc21816ed126,null,null,Sat Dec 03 07:19:49 +0000 2022,,,0,false,null,1598940051207225344,1598940051207225344,EspranceGloria,1598393562529665025,1598393562529665025,1565097632980148225,1565097632980148225,false,fr,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@EspranceGloria @Jeromesonic @TPMP Les religieuses ont un vêtement parcequ'elles ont dédié leur vie à Dieu.",false,814847646326263809,Claire Breuleux,BreuleuxClaire,Touraine
638afc07e9ecfc21816ed127,null,null,Sat Dec 03 07:19:43 +0000 2022,,,0,false,null,1598940026439540736,1598940026439540736,null,null,null,null,null,false,fa,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",بابام تو تابستون‌ خونرو میزاشت رو ۲۴، الان که زمستونه میزاره رو ۱۰. مردم.,false,698754603752538112,lunatic,thelunamacky,"Ottawa, Ontario"
638afc07e9ecfc21816ed128,null,null,Sat Dec 03 07:19:42 +0000 2022,,,0,false,null,1598940018885636097,1598940018885636097,null,null,null,null,null,false,en,,null,false,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",B.o.B - Airplanes (feat. Hayley Williams of Paramore) [Official Video] https://t.co/b7enx7sKel via @YouTube,false,1153780456053231618,KingLou,KingLou17490857,OTTAWA ONTARIO CANADA
638afc07e9ecfc21816ed129,null,null,Sat Dec 03 07:19:40 +0000 2022,,,0,false,null,1598940014129577992,1598940014129577992,zaobaosg,1598174048487350272,1598174048487350272,39941478,39941478,false,ja,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@zaobaosg 希望打工的命帮她操特供的心，是否清醒,false,3224546464,sciattone,eazel1109,"Ottawa, Ontario"
638afc07e9ecfc21816ed12a,null,null,Sat Dec 03 07:19:39 +0000 2022,,,0,false,null,1598940009913929728,1598940009913929728,Bob131313,1598835684600487936,1598835684600487936,1504824185272471554,1504824185272471554,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Bob131313 @SjamaanN Don't drop soap",false,1496687929292382215,Areyoujoking,RHforPM,"Ottawa, Ontario"
638afc07e9ecfc21816ed12b,null,null,Sat Dec 03 07:19:34 +0000 2022,,,0,false,null,1598939985327325184,1598939985327325184,null,null,null,null,null,false,en,,null,,,,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","So I've heard about the Kanye on Alex Jones thing all day, obviously, but what I did not expect or understand is th… https://t.co/mbadrlZY2h",true,530841803,Lord BucketShoes (parody (of self)),BucketShoes,"Ottawa, ON"
638afc07e9ecfc21816ed12c,null,null,Sat Dec 03 07:19:31 +0000 2022,,,0,false,null,1598939976598581248,1598939976598581248,hnnhmc,1598750518020493313,1598750518020493313,1581560187873366016,1581560187873366016,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@hnnhmc glad to see ur papers are going well babe,false,1084236249945100288,Max,maxleger_,"Ottawa, Ontario"
638afc07e9ecfc21816ed12d,null,null,Sat Dec 03 07:19:08 +0000 2022,,,0,false,null,1598939876841644033,1598939876841644033,null,null,null,null,null,true,en,,null,false,,1598693871805833216,1598693871805833216,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Thankfully the young Ontarians we know are not fooled. They want affordable housing for everyone but not at the exp… https://t.co/UQoQx1u2oS,true,1240471668205801478,ForOurKids_Ottawa,ForourkidsO,Ottawa
638afc07e9ecfc21816ed12e,null,null,Sat Dec 03 07:19:00 +0000 2022,,,0,false,null,1598939844574556160,1598939844574556160,DefensePolitics,1598918143497613312,1598918143497613312,930690455339184128,930690455339184128,false,und,,null,false,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DefensePolitics https://t.co/d5GJ9apHKY,false,1553751577,John Treble (J3) 🇨🇦🇺🇦,jtreble_me,"Ottawa, Ontario, Canada"
638afc07e9ecfc21816ed12f,null,null,Sat Dec 03 07:18:33 +0000 2022,,,0,false,null,1598939732595027968,1598939732595027968,kharismaa___,1598938259358613504,1598938259358613504,1578909105284071424,1578909105284071424,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@kharismaa___ @poetastrologers whats ur sign again,false,698754603752538112,lunatic,thelunamacky,"Ottawa, Ontario"
638afc07e9ecfc21816ed130,null,null,Sat Dec 03 07:18:22 +0000 2022,,,0,false,null,1598939685627518976,1598939685627518976,wurutoraman,1598191052087001088,1598191052087001088,1155500389132673029,1155500389132673029,false,zh,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@wurutoraman @zaobaosg 它这种都是超高级公务猿了吃特供了，不给加班费也没什么,false,3224546464,sciattone,eazel1109,"Ottawa, Ontario"
638afc07e9ecfc21816ed131,null,null,Sat Dec 03 07:18:12 +0000 2022,,,0,false,null,1598939644531335168,1598939644531335168,abbas57800902,1598552968428601344,1598552968428601344,1393574984883261441,1393574984883261441,false,fa,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@abbas57800902 چون یک نیروی ضد ایرانی و ضد بشری شده است و نگهبان بدترین و خونخوارترین رژیم دنیا!,false,60066363,HAMID RIAHI,HamidRiahi,Ottawa Ontario
638afc07e9ecfc21816ed132,null,null,Sat Dec 03 07:18:02 +0000 2022,,,0,false,null,1598939601288433664,1598939601288433664,laine_writes,1598874846163001345,1598874846163001345,174495073,174495073,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@laine_writes Hmmm…I’ll need to test this claim. For science and all.,false,915103674,Nathan A. Drescher,NateDrescher,"Ottawa, Ontario"
638afc07e9ecfc21816ed133,null,null,Sat Dec 03 07:17:51 +0000 2022,,,0,false,null,1598939553251078144,1598939553251078144,null,null,null,null,null,false,tl,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Soon✈️🇬🇶 

- BATA ✈️
- Mongomo 🚗
- Malabo 🚢",false,1237171854646935552,:)🥷🏾🔫,JamesSalasi,ottawa 
638afc07e9ecfc21816ed134,null,null,Sat Dec 03 07:17:48 +0000 2022,,,0,false,null,1598939543969091584,1598939543969091584,TBSkyen,1598661989726830592,1598661989726830592,42368754,42368754,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TBSkyen @DinkaKay its insane how quick he went down the extremism rabbithole,false,4231122891,Jessica🐀,VanillaMewlk,"Ottawa, Ontario"
638afc07e9ecfc21816ed135,null,null,Sat Dec 03 07:17:47 +0000 2022,,,0,false,null,1598939537064878081,1598939537064878081,null,null,null,null,null,false,en,,null,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",If you can get through an ocarina of time temple you can get thru an engineering degree no problem,false,449260590,Zach,ZaccDalton,"Ottawa, Canada"
