_id,data.created_at,data.fav_count,data.id,data.lang,data.possibly_sensitive,data.retweet_count,data.source,data.text,data.user.id,data.user.name,data.user.screen_name,data.user.location
6386994ebffe293714b9a522,Tue Nov 29 23:41:40 +0000 2022,3,1.59774E+18,en,false,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Oath Keepers leader convicted of seditious conspiracy for his role in Jan. 6 U.S. Capitol attack | CBC News https://t.co/s9Gk2umXyJ,175049339,Frank Graves,VoiceOfFranky,"Ottawa, Ontario"
6386994ebffe293714b9a523,Tue Nov 29 23:41:40 +0000 2022,0,1.59774E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@mark_lj Thanks, Mark.  I'll look into it.",1050383244,Elizabeth MacTavish Armstrong,elizabeth_doug,"Ottawa, Ontario"
6386994ebffe293714b9a524,Tue Nov 29 23:41:37 +0000 2022,0,1.59774E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Jos21Bell @1goodtern I had a horrible infection in my face too. Went to ED where I was given antibiotics and told… https://t.co/3pEpCHdy1e,71663806,Sarah Jane,northofBarrie,"Ottawa, Ontario"
6386994ebffe293714b9a525,Tue Nov 29 23:41:37 +0000 2022,1,1.59774E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@JerryisjustOK **hugs** I have 2 trans neices. One was suicidal before she figured out what was wrong. Fortunately,… https://t.co/fjavItoGtn",1395987300,🇨🇦Jacquie🇨🇦,Twinb1976,"Ottawa, Ontario"
6386994ebffe293714b9a526,Tue Nov 29 23:41:35 +0000 2022,1,1.59774E+18,und,,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@marcorock101 @CanadiensMTL 😂😂😂😂😂😂,336786533,Lucie Lachance,LucieLou08,Gatineau
6386994ebffe293714b9a527,Tue Nov 29 23:41:32 +0000 2022,1,1.59774E+18,und,false,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://t.co/wp76CVov7G,133482732,DAVE MARTIN 🇨🇦,DAVET800,OTTAWA CANADA
6386994ebffe293714b9a528,Tue Nov 29 23:41:31 +0000 2022,0,1.59774E+18,fr,false,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",L’année est pas encore finie https://t.co/cOuND686F0,1.1374E+18,TheRealDihandju🥰,BDihandju,"Gatineau, Québec Canada "
6386994ebffe293714b9a529,Tue Nov 29 23:41:30 +0000 2022,0,1.59774E+18,fr,,0,"<a href=""http://octranspo1.com"" rel=""nofollow"">OC Transpo Direct</a>",111 Carleton U: le trajet est annulé entre la station Baseline à 18h37 et l'université Carleton à 19h05.  Le procha… https://t.co/mFM2YxgyiT,444791191,OC Transpo Direct,OCTranspoDirect,"Ottawa, Ontario, Canada"
6386994ebffe293714b9a52a,Tue Nov 29 23:41:27 +0000 2022,0,1.59774E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@iWomansplainer Why not? Read it, pray about it and then draw your own conclusions.",1.34474E+18,Jennifer,jlilb68,"Ottawa, Ontario"
6386994ebffe293714b9a52b,Tue Nov 29 23:41:27 +0000 2022,11,1.59774E+18,en,false,4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is authoritarianism. If you support this but consider Trudeau a dictator, you’re very stupid.

Alberta soverei… https://t.co/iXd6mXzhjr",896126557,Scribulatora,Scribulatora,"Ottawa, Ontario"
6386994ebffe293714b9a52c,Tue Nov 29 23:41:25 +0000 2022,0,1.59774E+18,en,false,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@raidersofthe before pic: https://t.co/o3ww94dbYn,1184585520,Christopher Griffin,studiogriff,Ottawa
6386994ebffe293714b9a52d,Tue Nov 29 23:41:22 +0000 2022,0,1.59774E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@TekSavvyCSR Weird how I pay for 120 Mbps speed and am only get .6 to 1 Mbps for the past five hours. What's going on?,3032058606,Joey Joe Joe Jr.,BimmyJimmyLee,"Ottawa, Ontario, Canada"
6386994fbffe293714b9a52e,Tue Nov 29 23:41:20 +0000 2022,0,1.59774E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Before you integrate EVs into your #fleet, it’s important to understand them &amp; how your fleet will benefit the most… https://t.co/UbgJnU4F6L",24262072,Russ Salo,gpstogo,Ottawa Canada
6386994fbffe293714b9a52f,Tue Nov 29 23:41:15 +0000 2022,12,1.59774E+18,en,,3,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So Danielle Smith is proposing to not only ignore federal laws she doesn’t like, but allow Cabinet to amend provinc… https://t.co/KHkMPny6aK",872124787,Evan Scrimshaw,EScrimshaw,Ottawa
6386994fbffe293714b9a530,Tue Nov 29 23:41:14 +0000 2022,0,1.59774E+18,en,,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@MattWallace888 Bully for you.,1.21822E+18,Lorne Richardson,LorneRichardso4,"Ottawa, Ontario"
6386994fbffe293714b9a531,Tue Nov 29 23:41:14 +0000 2022,0,1.59774E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@256sbs2tcd However one does NOT discriminate on the basis of genitalia, but gender. I've never someone be discrimi… https://t.co/qH1fZ6roJl",327141201,Tracy Crawford #nastywoman,treyya,"Ottawa, ON; Canada
"
6386994fbffe293714b9a532,Tue Nov 29 23:41:12 +0000 2022,0,1.59774E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@PaulHook_em Go Brazil!!!,1.49048E+18,Hugh Jackman🇨🇦🇺🇲🇳🇱🇦🇺,BruceRi81726656,Ottawa on 
6386994fbffe293714b9a533,Tue Nov 29 23:41:11 +0000 2022,0,1.59774E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JKyleSkinner Maybe 1 win, but I hope for more!",38712703,Debbie SG,dsirotageller,Ottawa
6386994fbffe293714b9a534,Tue Nov 29 23:41:11 +0000 2022,0,1.59774E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@SamHersh01 @OttawaPolice Oh no a 20min drive boohoo lol,1.58248E+18,Lucifer Mcnite,McnuttLucifer,"Ottawa, Ontario"
6386994fbffe293714b9a535,Tue Nov 29 23:41:09 +0000 2022,0,1.59774E+18,en,,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@3rdtimewalter Same,437118030,Claire j 🇨🇦,CJartisan,"Canada, Ottawa"
6386994fbffe293714b9a536,Tue Nov 29 23:41:07 +0000 2022,0,1.59774E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Bigbird32392741 You should verify before you post.,56904105,Sasha Smirnoff,alphalink,Chelsea QC
6386994fbffe293714b9a537,Tue Nov 29 23:41:04 +0000 2022,1,1.59774E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@TSNSimmer Hope you enjoyed some ice cold Presidente in the DR.  Nice to hear you back on 1200.,877828717,Diego Arvelo,ArveloDiego,"Ottawa, Canada"
6386994fbffe293714b9a538,Tue Nov 29 23:41:00 +0000 2022,0,1.59774E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The battery is the EV’s most expensive element. The degree of degradation affects the vehicle’s residual value, whi… https://t.co/jGsJ5iMNSc",24262072,Russ Salo,gpstogo,Ottawa Canada
6386994fbffe293714b9a539,Tue Nov 29 23:40:53 +0000 2022,1,1.59774E+18,en,,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@peggy_blair @LibArtsAndMinds And the bill says AB could determine which fed laws are unconstitutional 😂😂😂😂. And as… https://t.co/dc7iNXzJdS,748337408,LR,margssister,Ottawa
6386994fbffe293714b9a53a,Tue Nov 29 23:40:51 +0000 2022,0,1.59774E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2) What are the ranges of the EVs you’re looking to get?

3) How long will the batteries on these EVs last?

Batter… https://t.co/MOICFSWyBU",24262072,Russ Salo,gpstogo,Ottawa Canada
6386994fbffe293714b9a53b,Tue Nov 29 23:40:50 +0000 2022,0,1.59774E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@DeptOfSusFires someone's part of the congregation,420146641,sigopig 🇨🇦🇺🇦,sigopig,"Ottawa, Canada"
6386994fbffe293714b9a53c,Tue Nov 29 23:40:49 +0000 2022,0,1.59774E+18,ja,false,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@miho_sasaki0130 可愛い。😍 https://t.co/8F52in8MHa,308221550,Brian Burns - 武頼庵,Burnzie79,"Ottawa, Ontario"
63869950bffe293714b9a53d,Tue Nov 29 23:40:46 +0000 2022,0,1.59774E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I want more ru Paul’s drag race mutuals , like this if you like/watch 
-Canada’s drag race 
-UK drag race
-uk vs th… https://t.co/uVbNIxnxSN",9.57788E+17,danni x,lovatoseiliish,"Ottawa, Ontario"
638699650fc226c13c6acf7d,Tue Nov 29 23:44:33 +0000 2022,0,1.59774E+18,en,false,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@actioncanadashr @kbowds @UNFPA The crisis of unintended pregnancy can't wait - thanks to @actioncanadashr and… https://t.co/DhErqgSRcl,19953459,Maxime Michel,maximem,"Ottawa, Ontario"
638699650fc226c13c6acf7e,Tue Nov 29 23:44:31 +0000 2022,0,1.59774E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SpezNc @MathieuMMtl @L4PatNadeau You got me confused..that sexy knowledge,1.29695E+18,SweetD,Habsgirl46,"Ottawa, Ontario"
638699650fc226c13c6acf7f,Tue Nov 29 23:44:28 +0000 2022,0,1.59774E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ForsoothFren Don't ignore the possibility that this could be staged,1.51982E+18,halfbreed bigot,halfbreedbigot,"Ottawa, Ontario"
638699650fc226c13c6acf80,Tue Nov 29 23:44:25 +0000 2022,0,1.59774E+18,und,false,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://t.co/KA3OQwBpYb,1.16053E+18,器用で不器用なキータ,Kitasblog,Ottawa🇨🇦
638699660fc226c13c6acf81,Tue Nov 29 23:44:24 +0000 2022,0,1.59774E+18,und,false,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@joaquinabian @Rainmaker1973 @TAMUPhysAstr https://t.co/wrkBbw3kkE,8.65027E+17,Hurricane henri bréboeuf 🐔🍷🇨🇦,HenriBreboeuf,"Ottawa, Ontario"
638699660fc226c13c6acf82,Tue Nov 29 23:44:22 +0000 2022,0,1.59774E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@EmilieTaman @LawSocietyLSO His Twitter account is surprisingly still active and public.,901982858,Sarah Wright-Gilbert (she/her),smwgilbert,"Ottawa, Canada"
638699660fc226c13c6acf83,Tue Nov 29 23:44:22 +0000 2022,0,1.59774E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ianhanomansing I am seeing more Canadians say ER or ED. I suspect the influence of typing out comments, especially… https://t.co/uHc3O4ncYW",71663806,Sarah Jane,northofBarrie,"Ottawa, Ontario"
638699660fc226c13c6acf84,Tue Nov 29 23:44:19 +0000 2022,0,1.59774E+18,en,false,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Amazing https://t.co/AyAELZTlX4,18062054,Paul Adams @padams@mastodon.online 🐀,padams29,Ottawa
638699660fc226c13c6acf85,Tue Nov 29 23:44:18 +0000 2022,0,1.59774E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@ML_Philosophy Move on and live the best life you can.,19155796,David Pattee,dvdpattee,"Ottawa, Canada"
638699660fc226c13c6acf86,Tue Nov 29 23:44:18 +0000 2022,0,1.59774E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@stephen_taylor Not suppressed.However they cannot hold a capital city hostage.,1.47307E+18,marjoriegeorge@hotmail.com,marjori07303082,"Ottawa, Ontario"
638699660fc226c13c6acf87,Tue Nov 29 23:44:16 +0000 2022,0,1.59774E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SenSanders It's spoken like a true mooch.,1.06066E+18,Rock,1Objectivist,"Ottawa, Ontario"
638699660fc226c13c6acf88,Tue Nov 29 23:44:15 +0000 2022,0,1.59774E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@birgitomo I just saw this news. How AWESOME for our healthcare heroes! I'm not holding my breath but I'd LOVE to s… https://t.co/XT2Ze8kReD,7.56502E+17,Toivi,marktoivanen,"Ottawa, Ontario"
638699660fc226c13c6acf89,Tue Nov 29 23:44:14 +0000 2022,0,1.59774E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@the_habitant @HabsOwnSens Auston Snow,1.58105E+18,Cole's 50 goals season,caufieldmania,"Ottawa, Canada"
638699660fc226c13c6acf8a,Tue Nov 29 23:44:14 +0000 2022,0,1.59774E+18,en,false,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Story #7 is ""The Liminal Men"" by @ThomasHaWrites, a reprint which originally appeared in @dark_matter_mag: dissent… https://t.co/h4SbyArBTy",1.22197E+18,Fusion Fragment,FusionFragment,"Ottawa, ON"
638699660fc226c13c6acf8b,Tue Nov 29 23:44:10 +0000 2022,0,1.59774E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@SeamusORegan @R_Boissonnault @PascaleStOnge_ @JustinTrudeau @Rob_Oliphant @MarciIen Sounds like Trudeau's treatmen… https://t.co/B3rqWJiyrp,1.48888E+18,Samuel Johnson,LastAtTheCentre,Ottawa
638a68ad1b3c2c75e54ebae2,Fri Dec 02 21:05:45 +0000 2022,0,1.59879E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SpencerFernando Don't forget the CPC MPs in attendance.,1638673374,dont_b_crazy,dont_b_crazy,Ottawa
638a68ad1b3c2c75e54ebae3,Fri Dec 02 21:05:45 +0000 2022,0,1.59879E+18,ca,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DBarcelo74 @Alhanah I el PSAN abans,619254904,LRM_officiale,LRM_officiale,Ottawa
638a68ad1b3c2c75e54ebae4,Fri Dec 02 21:05:43 +0000 2022,0,1.59879E+18,en,,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@ziibiing @Noellenarwhal So very sad.,1.09645E+18,Scully. 🇨🇦🇺🇦,Sculls12,Ottawa
638a68ad1b3c2c75e54ebae5,Fri Dec 02 21:05:43 +0000 2022,0,1.59879E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Anthonysmdoyle Right? Batshit insanity,155272817,Lazron,Lazron,Ottawa 
638a68ad1b3c2c75e54ebae6,Fri Dec 02 21:05:36 +0000 2022,0,1.59879E+18,fr,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",On part la tête haute.,2538517144,GEMINI 🤍,noubiahillary,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebae7,Fri Dec 02 21:05:34 +0000 2022,0,1.59879E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@kaitlyncmcgrath A nice guy but very boring. I usually switched to the radio or TVA Sports whenever he was on.,463375205,tomas sliskovic,slipperytom,"ottawa,ontario, canada"
638a68ad1b3c2c75e54ebae8,Fri Dec 02 21:05:32 +0000 2022,0,1.59879E+18,fr,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",L'humilité c'est quoi ?,1.33929E+18,"Menzefo Dahlia 🇨🇲🇨🇦/ QRC, AfrRoyFam ⭐⭐⭐⭐⭐🥉",DahliaZef,"Gatineau, Quebec, Canada"
638a68ad1b3c2c75e54ebae9,Fri Dec 02 21:05:32 +0000 2022,0,1.59879E+18,en,false,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Who is the partner who accompanies you to the mall today? https://t.co/XSs4d3M0uA,1.15076E+18,𝓔𝓶𝓲𝓵𝔂,Emily_C1983,Ottawa
638a68ad1b3c2c75e54ebaea,Fri Dec 02 21:05:30 +0000 2022,2,1.59879E+18,en,,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@TheDemWolfy @Mycotae It’s nice to just say “ those sure are some pretty letters ,I know some of them” and then wad… https://t.co/5V1uPeSfLp",3872452702,🌱Unknown Animal 𓃹,sinereous,"Ottawa, Canada"
638a68ad1b3c2c75e54ebaeb,Fri Dec 02 21:05:26 +0000 2022,0,1.59879E+18,en,false,0,"<a href=""https://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","📷 germanpostwarmodern: House at Ramirez Canyon (c. 1977) in Malibu, CA, USA, by Ed Niles. Photo by Julius Shulman. https://t.co/dEiMw4fir4",1.0773E+18,CADmonkey,bhrarchinerd,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebaec,Fri Dec 02 21:05:24 +0000 2022,0,1.59879E+18,en,false,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","With Darnell Mooney out for the season, can Chase Claypool be trusted in #FantasyFootball as the Bears de-facto WR1… https://t.co/VPWtvhApBw",2996418679,Dynes Sports,dynessports,"Ottawa, ON, Canada"
638a68ad1b3c2c75e54ebaed,Fri Dec 02 21:05:19 +0000 2022,0,1.59879E+18,fr,false,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Voilà. https://t.co/q3Xw6pYF9t,2538517144,GEMINI 🤍,noubiahillary,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebaee,Fri Dec 02 21:05:18 +0000 2022,0,1.59879E+18,fr,false,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Soyez témoin de la puissance d'un cadeau précieux

Joignez-vous au registre canadien de donneurs de cellules souche… https://t.co/Pw98qhOQVk",2546823336,HC Helping Communities/SC Soutient les communautés,HC2_SC2,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebaef,Fri Dec 02 21:05:14 +0000 2022,0,1.59879E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Diana_C_McNally @jamespmcleod @TorontoCouncil Wow Toronto has lying city managers just like Ottawa. Who knew???,309398514,S. Jain,midshine,Ottawa
638a68ad1b3c2c75e54ebaf0,Fri Dec 02 21:05:10 +0000 2022,0,1.59879E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@deonandan Pretty much.,169468845,Chuck Short,zulcss,"Ottawa, ON"
638a68ad1b3c2c75e54ebaf1,Fri Dec 02 21:05:09 +0000 2022,0,1.59879E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Dean_Winnipeg Cell phone design for dummies,1.49669E+18,Areyoujoking,RHforPM,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebaf2,Fri Dec 02 21:05:09 +0000 2022,0,1.59879E+18,und,false,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AHHHHHHHHH https://t.co/Fd1uyoa0Mn,370865018,Still Busy Baking,stephcarr5,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebaf3,Fri Dec 02 21:05:04 +0000 2022,3,1.59879E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i did a rly sexy shoot but imma wait to post u know,9.51537E+17,✯alexis✯,PRlNCESSBRl,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebaf4,Fri Dec 02 21:05:04 +0000 2022,0,1.59879E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@DrJoanneHunter1 @FIFAcom Good goal at least by FIFA standards. Same happened to Canada when they thought they had… https://t.co/daeO3OAj9G,2604508134,Richard Raftus,RickRaftus747,Ottawa
638a68ad1b3c2c75e54ebaf5,Fri Dec 02 21:05:02 +0000 2022,0,1.59879E+18,es,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Jojare2 @VickyDavilaH Me encanta tu comentario,1.17696E+18,jaider jose,jaiderj63073936,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebaf6,Fri Dec 02 21:05:02 +0000 2022,0,1.59879E+18,en,false,0,"<a href=""https://easyemerge.com"" rel=""nofollow"">eMerge Social</a>",If we are lucky enough to have a fireplace in our hom...https://t.co/ovD5XuCjVe https://t.co/DACAWiP4TC,90309681,Ray Smiley 🇨🇦,Remaxraysmiley,"Ottawa, Ontario, Canada"
638a68ad1b3c2c75e54ebaf7,Fri Dec 02 21:05:00 +0000 2022,0,1.59879E+18,en,false,0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Holiday Magic continues at the Ottawa Christmas Market (Lansdowne)!
 
MOVE 100 is on-site today from 4-6PM with Ang… https://t.co/OMzq0TMA8n",49643962,Ottawa’s MOVE 100,Move100Ottawa,Ottawa
638a68ad1b3c2c75e54ebaf8,Fri Dec 02 21:05:00 +0000 2022,0,1.59879E+18,fr,false,0,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Nous tenons à remercier très chaleureusement nos partenaires d’Équipe Canada WorldSkills 2022 d’avoir rendu cette e… https://t.co/qy2kNGxyCe,40322542,Skills Canada,Skills_Canada,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebaf9,Fri Dec 02 21:05:00 +0000 2022,0,1.59879E+18,fr,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","J’attendais ce jour depuis le 29 mars, enfin ce poids en moins sur les épaules je vais pouvoir reprendre une vie normale",1.46981E+18,yiaa ☝🏼,yiaaibnmlk,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebafa,Fri Dec 02 21:04:58 +0000 2022,1,1.59879E+18,en,,0,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",$TSLA wants 263 by Years end.,214652121,Sean Khatibi,Sean_khatibi,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebafb,Fri Dec 02 21:04:51 +0000 2022,0,1.59879E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@yennchewii i’ll b back soon 😤 n i will be so annoying w my posts !!,9.51537E+17,✯alexis✯,PRlNCESSBRl,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebafc,Fri Dec 02 21:04:51 +0000 2022,0,1.59879E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@TrueEager Ok, jaded from West Coast years. Pollsters missed big just about every 2nd election and were really way off.",1.48783E+18,Ottawa centric,CentricOttawa,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebafd,Fri Dec 02 21:04:49 +0000 2022,0,1.59879E+18,en,false,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Witness the power of a precious gift

Join Canada's stem cell registry today: https://t.co/r6Ka0ylPkw

#BeAHero

Mo… https://t.co/IaLY06LepM",2546823336,HC Helping Communities/SC Soutient les communautés,HC2_SC2,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebafe,Fri Dec 02 21:04:48 +0000 2022,0,1.59879E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Neduk001 @1Raemonnd @carterefe__ @arrdeyforyou Sabinus dey learn work I swear 😂😂😂😂,1.29123E+18,K-12,Asuaiprecious1,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebaff,Fri Dec 02 21:04:46 +0000 2022,0,1.59879E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Merosz_ @Angelus_morteru @FIFAcom Good goal at least by FIFA standards. Same happened to Canada when they thought… https://t.co/ow1wep3fsC,2604508134,Richard Raftus,RickRaftus747,Ottawa
638a68ad1b3c2c75e54ebb00,Fri Dec 02 21:04:46 +0000 2022,0,1.59879E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mhdksafa Thank you Mohamad I wish you a great life to :-),39041631,Eleanor Bell,EleanorBell,"Ottawa, Ontario, Canada"
638a68ad1b3c2c75e54ebb01,Fri Dec 02 21:04:44 +0000 2022,0,1.59879E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@KariLake Exactly,1.58198E+18,🇨🇦IAN🇨🇦,IANSBACK3,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb02,Fri Dec 02 21:04:43 +0000 2022,0,1.59879E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@spectacularjman @BenJGrimm64 Wha?!?! Nice!,252657644,Lord Thoth,Thothy11,Ottawa
638a68ad1b3c2c75e54ebb03,Fri Dec 02 21:04:43 +0000 2022,0,1.59879E+18,in,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@WSeriesRacing @JujuNoda_Racing @Hankook_Sport Juju Noda 💪🏽💪🏽🤍❤️🤍,1.04799E+18,Jasper Li,jaspah_li,"Ottawa, Ontario, Canada"
638a68ad1b3c2c75e54ebb04,Fri Dec 02 21:04:38 +0000 2022,0,1.59879E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@liberal_party @SousaCharles @JustinTrudeau Nah.  Vote @DonovanEckstrom instead!,1.12162E+18,Blake Hamilton,BlakeHamiltonCA,"Ottawa, Ontario"
638a68ad1b3c2c75e54ebb05,Fri Dec 02 21:04:37 +0000 2022,0,1.59879E+18,en,false,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This year Canada saw an early start of the #influenza season. ⁦@CMA_Docs⁩ librarians have compiled guidelines, arti… https://t.co/XPxdqHDSOg",596117727,Renee Marshall,reneedmarshall,"Ottawa, ON"
638a68ad1b3c2c75e54ebb06,Fri Dec 02 21:04:36 +0000 2022,0,1.59879E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@locdeducator don’t blame him for quitting. No one should accept disrespect and abuse in the workplace. I’m embarra… https://t.co/stivAkWbEk,1.48861E+18,Amy Nakajima,SocialObGyne,"Ottawa, Ontario, Canada"
